City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
382,bubaque,0,GW,1518814800,30,11.28,-15.83,82.4,6.93
383,kaitangata,12,NZ,1518818897,80,-46.28,169.85,59.2,16.37
384,alpena,1,US,1518816900,45,45.06,-83.43,30.2,8.05
385,edson,40,CA,1518818400,57,53.59,-116.44,23.0,16.11
386,nizhniy odes,64,RU,1518819223,74,63.64,54.86,12.31,6.53
387,ambilobe,48,MG,1518819223,99,-13.19,49.05,69.37,2.21
388,soloneshnoye,64,RU,1518819224,82,51.65,84.32,2.05,2.62
389,diemen,0,NL,1518818100,86,52.34,4.96,33.8,3.36
390,jerez,75,ES,1518818400,87,36.68,-6.14,53.6,3.89
391,obo,24,CF,1518819226,74,5.39,26.49,76.21,2.77
392,santa cruz,1,US,1518816900,18,36.97,-122.03,68.0,3.06
393,sao miguel do araguaia,8,BR,1518819230,54,-13.28,-50.16,88.54,6.58
394,price,1,US,1518817980,27,39.6,-110.81,37.4,3.0
395,hay river,75,CA,1518816960,77,60.82,-115.79,5.0,23.04
396,smolenka,56,PL,1518819232,90,54.15,22.76,30.49,10.38
397,puerto baquerizo moreno,40,EC,1518814800,78,-0.9,-89.6,80.6,6.93
398,miramar,40,CR,1518814800,54,10.09,-84.73,78.8,18.34
399,cabedelo,0,BR,1518814800,83,-6.97,-34.84,77.0,6.93
400,indramayu,56,ID,1518819235,95,-4.05,103.78,66.71,2.62
401,lianzhou,0,CN,1518819235,99,24.79,112.38,43.72,2.33
402,boa vista,75,BR,1518818400,52,2.82,-60.67,89.6,3.36
403,fort nelson,75,CA,1518818400,73,58.81,-122.69,19.4,6.93
404,murakami,75,JP,1518816240,86,38.29,139.58,41.0,8.05
405,brigantine,90,US,1518818160,87,39.41,-74.36,53.6,14.99
406,sinegorye,36,RU,1518819239,90,62.09,150.53,-17.44,2.06
407,poplar bluff,75,US,1518817980,65,36.76,-90.39,44.6,6.93
408,visnes,88,NO,1518817800,100,59.36,5.22,33.8,11.41
409,coahuayana,0,MX,1518819240,31,18.62,-100.35,84.98,3.06
410,poronaysk,0,RU,1518819241,92,49.22,143.1,-16.18,3.4
411,umm lajj,88,SA,1518819242,100,25.02,37.27,64.69,6.42
412,benghazi,75,LY,1518814680,93,32.12,20.07,53.6,13.87
413,hobyo,64,SO,1518819243,88,5.35,48.53,75.62,14.58
414,ketchikan,40,US,1518818160,100,55.34,-131.65,37.4,4.7
415,arequipa,75,PE,1518814800,77,-16.4,-71.54,60.8,11.41
416,sanger,1,US,1518816900,20,36.71,-119.56,64.4,9.17
417,porto murtinho,68,BR,1518819245,60,-21.7,-57.88,90.11,5.35
418,los llanos de aridane,0,ES,1518818400,77,28.66,-17.92,62.6,6.93
419,puerto triunfo,24,CO,1518819156,54,5.87,-74.64,88.04,1.99
420,taoudenni,76,ML,1518819247,18,22.68,-3.98,70.22,13.58
421,oskemen,90,KZ,1518814800,75,49.96,82.61,-20.21,2.24
422,marawi,80,PH,1518818980,99,8.0,124.29,68.87,2.28
423,cairns,75,AU,1518818400,83,-16.92,145.77,80.6,5.82
424,malpe,64,IN,1518818400,83,13.35,74.72,75.2,3.36
425,olinda,75,EC,1518814800,74,-2.03,-79.75,82.4,5.82
426,sabang,0,PH,1518819251,100,13.72,123.58,74.63,3.78
427,san cristobal,75,EC,1518814800,72,-0.39,-78.55,60.8,23.04
428,chesley,40,CA,1518814800,57,44.3,-81.09,21.2,16.11
429,urgut,12,UZ,1518816600,92,39.41,67.25,30.2,2.24
430,hudson bay,44,CA,1518819253,73,52.86,-102.4,11.27,4.79
431,yabrud,90,SY,1518818400,81,33.97,36.66,50.0,11.41
432,holme,36,GB,1518817800,93,53.7,-2.31,41.0,4.7
433,naze,40,NG,1518814800,88,5.43,7.07,80.6,4.7
434,nanortalik,0,GL,1518819256,100,60.14,-45.24,22.16,32.82
435,rabo de peixe,20,PT,1518818400,71,37.8,-25.58,51.8,4.7
436,krasnyye chetai,8,RU,1518819257,73,55.69,46.16,3.89,7.81
437,taltal,0,CL,1518819257,58,-25.41,-70.49,72.16,5.08
438,correntina,0,BR,1518819258,44,-13.34,-44.63,84.85,12.17
439,matanzas,40,CU,1518814200,69,23.05,-81.58,78.8,16.11
440,liwale,56,TZ,1518819259,77,-9.8,37.92,75.71,6.42
441,vazante,36,BR,1518819259,80,-17.99,-46.9,79.0,3.22
442,port augusta,0,AU,1518814800,77,-32.49,137.76,68.0,5.82
443,klaksvik,0,FO,1518817800,86,62.23,-6.59,37.4,11.41
444,ust-kuyga,68,RU,1518819262,62,70.0,135.55,-21.63,4.29
445,matamoros,20,US,1518817980,65,25.87,-97.51,84.2,18.34
446,kamina,8,CD,1518819264,93,-8.74,25.0,67.79,2.89
447,kiruna,40,SE,1518817800,92,67.86,20.23,10.4,3.36
448,sola,90,FI,1518817800,92,62.78,29.36,15.8,3.22
449,houma,68,CN,1518819266,80,35.63,111.36,26.21,4.56
450,mnogovershinnyy,68,RU,1518819267,68,53.94,139.92,1.64,7.58
451,atar,100,MR,1518818974,85,20.52,-13.05,63.52,3.62
452,codrington,88,AU,1518819267,99,-28.95,153.24,69.77,4.29
453,lagoa,0,PT,1518818400,93,37.14,-8.45,50.0,3.36
454,flin flon,20,CA,1518818400,51,54.77,-101.88,12.2,10.29
455,husavik,64,CA,1518819269,76,50.56,-96.99,16.0,12.39
456,burgeo,88,CA,1518819269,93,47.61,-57.61,34.45,16.08
457,yar-sale,12,RU,1518819270,76,66.83,70.83,5.65,11.39
458,gerash,0,IR,1518814800,38,27.67,54.14,59.0,1.54
459,leh,68,IN,1518818975,76,34.16,77.58,3.4,2.39
460,sucre,68,BO,1518819272,93,-19.05,-65.26,54.34,2.73
461,oyama,75,JP,1518817260,82,36.31,139.8,39.2,1.12
462,churapcha,32,RU,1518819273,39,62.0,132.43,-25.86,3.56
463,almaznyy,92,RU,1518819274,96,48.03,40.04,28.28,9.66
464,dunnville,90,CA,1518817980,74,42.9,-79.62,32.0,14.99
465,bereda,75,ES,1518818400,87,43.27,-7.54,48.2,2.24
466,aguada de pasajeros,40,CU,1518814200,58,22.38,-80.85,82.4,9.17
467,prescott,1,US,1518814380,43,34.54,-112.47,50.0,3.36
468,sivas,0,TR,1518817800,79,39.75,37.01,28.4,3.36
469,kushiro,0,JP,1518817500,78,43.11,144.15,15.8,6.93
470,scalea,0,IT,1518819277,100,39.82,15.79,48.67,1.5
471,sambava,64,MG,1518819278,100,-14.27,50.17,79.31,7.36
472,bilma,0,NE,1518819278,30,18.69,12.92,62.39,10.11
473,belawan,12,ID,1518819279,100,-0.59,114.46,72.02,2.1
474,rochegda,80,RU,1518819279,88,62.67,43.41,13.84,5.12
475,kaduqli,12,SD,1518819280,75,11.01,29.72,71.66,2.73
476,russkaya polyana,44,RU,1518819280,80,53.78,73.88,-3.99,2.89
477,emirdag,0,TR,1518819281,88,39.02,31.15,31.84,3.0
478,helong,0,CN,1518819282,88,25.94,116.13,43.09,2.28
479,jacmel,40,HT,1518814800,45,18.24,-72.54,87.8,17.22
480,vila velha,40,BR,1518818400,94,-3.71,-38.6,78.8,11.41
481,hirara,75,JP,1518816600,77,24.8,125.28,64.4,14.99
482,christchurch,92,NZ,1518816600,60,-43.53,172.64,73.4,9.17
483,puerto carreno,40,CO,1518814800,46,6.19,-67.49,93.2,13.87
484,faya,0,SA,1518814800,67,18.39,42.45,60.8,10.29
485,mount isa,88,AU,1518816600,44,-20.73,139.49,77.0,9.89
486,nador,0,MA,1518818400,76,35.17,-2.93,55.4,5.82
487,bonfim,20,BR,1518814800,50,-20.33,-44.24,78.8,10.29
488,nainpur,0,IN,1518819288,85,22.43,80.11,52.58,2.77
489,hoi an,40,VN,1518818400,88,15.88,108.33,68.0,1.12
490,alice springs,80,AU,1518818400,45,-23.7,133.88,82.4,8.43
491,villaviciosa,75,ES,1518818400,93,43.48,-5.43,50.0,12.75
492,jardim,24,BR,1518819298,88,-21.48,-56.15,78.64,3.74
493,antofagasta,20,CL,1518814800,68,-23.65,-70.4,71.6,17.22
494,roebourne,0,AU,1518819302,68,-20.77,117.15,79.67,7.58
495,mogadishu,88,SO,1518819188,99,2.04,45.34,78.41,19.44
496,betare oya,100,CM,1518819306,34,5.6,14.08,84.22,6.24
497,sept-iles,90,CA,1518814800,52,50.2,-66.38,19.4,12.75
498,kamen-rybolov,36,RU,1518819313,67,44.75,132.04,7.67,14.18
499,hambantota,0,LK,1518819315,100,6.12,81.12,78.37,15.41
500,deer lake,75,CA,1518818400,92,49.18,-57.43,32.0,6.93
501,chimore,32,BO,1518819321,86,-16.98,-65.13,80.03,3.0
502,preobrazheniye,24,RU,1518819325,58,42.9,133.91,7.13,7.65
503,birur,48,IN,1518819328,69,13.62,75.97,61.22,3.78
504,matara,88,PE,1518819332,80,-13.74,-72.9,51.64,2.51
505,coracora,92,PE,1518819334,100,-15.02,-73.78,48.08,2.84
506,aloleng,20,PH,1518819340,100,16.13,119.78,77.92,4.0
507,goure,0,NE,1518819343,29,13.98,10.27,69.46,9.82
508,kamenka,24,RU,1518819345,81,53.19,44.05,10.15,10.04
509,contai,12,IN,1518819348,100,21.78,87.75,70.36,9.33
510,luanda,40,AO,1518818400,83,-8.83,13.24,82.4,6.93
511,kristiansund,92,NO,1518817800,91,63.12,7.73,39.2,6.93
512,masuguru,12,MZ,1518819360,74,-11.38,38.46,79.22,9.1
513,bella union,68,CO,1518819363,84,8.5,-73.35,70.0,2.84
514,kirakira,8,SB,1518819366,100,-10.46,161.92,83.36,14.7
515,mapiripan,100,CO,1518819368,44,2.89,-72.13,89.35,7.76
516,sinnamary,92,GF,1518819371,100,5.38,-52.96,77.11,9.93
517,sosnovka,92,RU,1518819375,92,53.23,41.37,19.19,10.78
518,maamba,92,ZM,1518819378,94,-17.36,27.22,66.71,1.83
519,la ronge,20,CA,1518814800,46,55.1,-105.3,10.4,10.29
520,galle,90,US,1518818160,59,29.74,-97.91,69.8,14.99
521,kindu,20,CD,1518819383,83,-2.95,25.92,76.3,2.21
522,boyolangu,0,ID,1518819384,93,-8.09,111.9,65.54,2.73
523,the valley,20,AI,1518814800,61,18.22,-63.06,78.8,13.87
524,ishigaki,75,JP,1518814800,82,24.34,124.16,64.4,21.92
525,suratgarh,0,IN,1518819385,87,29.32,73.9,56.09,2.62
526,chengde,0,CN,1518819386,53,40.97,117.93,3.04,2.51
527,narok,0,KE,1518819386,73,-1.09,35.87,60.82,8.81
528,wattegama,48,LK,1518819387,91,7.35,80.68,65.36,3.33
529,bonnyville,75,CA,1518818400,62,54.27,-110.74,19.4,8.05
530,qorveh,92,IR,1518819388,98,35.17,47.8,37.64,6.24
531,beni suef,76,EG,1518819388,82,29.07,31.1,52.27,4.63
532,jambi,92,ID,1518819389,96,-1.6,103.62,73.69,3.4
533,nkhata bay,8,MW,1518819390,100,-11.61,34.3,71.03,1.83
534,fare,92,PF,1518819390,97,-16.7,-151.02,82.37,16.64
535,corner brook,75,CA,1518818400,94,48.95,-57.95,32.0,6.93
536,tiarei,75,PF,1518818400,70,-17.53,-149.33,86.0,14.99
537,esna,44,RO,1518819392,96,45.2,27.57,30.31,3.56
538,ambulu,12,ID,1518819393,100,-8.35,113.61,76.88,7.76
539,sherghati,0,IN,1518814800,82,24.57,84.8,59.0,6.64
540,fort-shevchenko,0,KZ,1518819394,100,44.51,50.26,31.07,16.42
541,zaysan,88,KZ,1518819394,87,47.47,84.87,9.7,2.62
542,gouyave,20,GD,1518814800,69,12.16,-61.73,82.4,11.41
543,urbano santos,76,BR,1518819396,70,-3.2,-43.39,84.26,5.64
544,caxito,76,BR,1518819396,74,-22.65,-42.51,78.1,5.79
545,talavera,75,PH,1518818400,88,15.58,120.92,75.2,4.7
546,nandyal,36,IN,1518819398,77,15.47,78.48,66.44,2.77
547,pimentel,48,BR,1518819398,73,-3.7,-45.5,83.41,3.0
548,rafraf,40,TN,1518816600,82,37.19,10.18,55.4,9.93
549,antalaha,64,MG,1518819399,90,-14.9,50.28,80.12,7.36
550,paoua,0,CF,1518819399,31,7.24,16.43,80.21,9.82
551,jieshi,64,CN,1518819400,100,22.82,115.83,60.19,17.2
552,formiga,32,BR,1518819322,68,-20.46,-45.43,77.29,6.31
553,caloundra,75,AU,1518818400,74,-26.8,153.14,80.6,11.41
554,omboue,92,GA,1518819402,100,-1.57,9.26,79.49,9.6
555,renqiu,0,CN,1518819402,63,38.71,116.1,18.25,5.91
556,tuatapere,0,NZ,1518818931,100,-46.13,167.69,58.34,18.32
